recipe_id,estimate_id,ingredient_food_id,ingredient_name,edible_grams,weight_status,kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,fiber_g_100g,sugar_g_100g,sodium_mg_100g,cholesterol_mg_100g,nutrient_provenance_json
PH_DISH_042,EST_PH_DISH_042_V1,FC000333,"Onion, Bombay bulb, boiled",60,ASSUMED_REFERENCE_MIXTURE,47.0,1.2,9.7,0.4,1.3,4.6,3.0,0.0,"{""kcal_100g"":{""value_per_100g"":47.0,""value_for_portion"":47.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":1.2,""value_for_portion"":1.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":9.7,""value_for_portion"":9.7,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.3,""value_for_portion"":1.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":4.6,""value_for_portion"":4.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":3.0,""value_for_portion"":3.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_042,EST_PH_DISH_042_V1,FC000070,Garlic bulb,15,ASSUMED_REFERENCE_MIXTURE,129.0,7.0,24.6,0.3,1.7,0.8,10.0,0.0,"{""kcal_100g"":{""value_per_100g"":129.0,""value_for_portion"":129.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":7.0,""value_for_portion"":7.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":24.6,""value_for_portion"":24.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.3,""value_for_portion"":0.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.7,""value_for_portion"":1.7,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.8,""value_for_portion"":0.8,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":10.0,""value_for_portion"":10.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_042,EST_PH_DISH_042_V1,FC000099,Soy sauce,40,ASSUMED_REFERENCE_MIXTURE,75.0,3.5,15.0,0.1,1.0,0.5,2041.0,0.0,"{""kcal_100g"":{""value_per_100g"":75.0,""value_for_portion"":75.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":3.5,""value_for_portion"":3.5,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":15.0,""value_for_portion"":15.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.1,""value_for_portion"":0.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.0,""value_for_portion"":1.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.5,""value_for_portion"":0.5,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":2041.0,""value_for_portion"":2041.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_042,EST_PH_DISH_042_V1,FC000098,Coconut oil,30,ASSUMED_REFERENCE_MIXTURE,892.0,0.0,0.0,99.1,0.0,0.0,0.0,0.0,"{""kcal_100g"":{""value_per_100g"":892.0,""value_for_portion"":892.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":99.1,""value_for_portion"":99.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_042,EST_PH_DISH_042_V1,FC001237,"Beverages, water, tap, drinking",80,ASSUMED_REFERENCE_MIXTURE,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"{""kcal_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""protein_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""carbs_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""fat_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""fiber_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""sugar_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""sodium_mg_100g"":{""value_per_100g"":4.0,""value_for_portion"":4.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""}}"
PH_DISH_043,EST_PH_DISH_043_V1,FC000148,"Noodles, mung bean starch, boiled",600,ASSUMED_REFERENCE_MIXTURE,78.0,0.0,19.3,0.1,0.1,0.0,2.0,0.0,"{""kcal_100g"":{""value_per_100g"":78.0,""value_for_portion"":78.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3097"",""source_record_id"":""A135"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3097"",""source_record_id"":""A135"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":19.3,""value_for_portion"":19.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3097"",""source_record_id"":""A135"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.1,""value_for_portion"":0.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3097"",""source_record_id"":""A135"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.1,""value_for_portion"":0.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3097"",""source_record_id"":""A135"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3097"",""source_record_id"":""A135"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":2.0,""value_for_portion"":2.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3097"",""source_record_id"":""A135"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3097"",""source_record_id"":""A135"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_043,EST_PH_DISH_043_V1,FC000382,"Chicken, white meat, boiled",200,ASSUMED_REFERENCE_MIXTURE,173.0,32.9,0.0,4.6,0.0,0.0,81.0,,"{""kcal_100g"":{""value_per_100g"":173.0,""value_for_portion"":173.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3818"",""source_record_id"":""F111"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":32.9,""value_for_portion"":32.9,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3818"",""source_record_id"":""F111"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3818"",""source_record_id"":""F111"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":4.6,""value_for_portion"":4.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3818"",""source_record_id"":""F111"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3818"",""source_record_id"":""F111"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3818"",""source_record_id"":""F111"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":81.0,""value_for_portion"":81.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3818"",""source_record_id"":""F111"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":null,""value_for_portion"":null,""label"":""Unknown"",""source_url"":null,""source_record_id"":null,""source_name"":null}}"
PH_DISH_043,EST_PH_DISH_043_V1,FC000252,"Cabbage, green, boiled",200,ASSUMED_REFERENCE_MIXTURE,23.0,0.6,5.0,0.1,1.5,2.3,6.0,0.0,"{""kcal_100g"":{""value_per_100g"":23.0,""value_for_portion"":23.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3315"",""source_record_id"":""D036"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.6,""value_for_portion"":0.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3315"",""source_record_id"":""D036"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":5.0,""value_for_portion"":5.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3315"",""source_record_id"":""D036"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.1,""value_for_portion"":0.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3315"",""source_record_id"":""D036"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.5,""value_for_portion"":1.5,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3315"",""source_record_id"":""D036"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":2.3,""value_for_portion"":2.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3315"",""source_record_id"":""D036"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":6.0,""value_for_portion"":6.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3315"",""source_record_id"":""D036"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3315"",""source_record_id"":""D036"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_043,EST_PH_DISH_043_V1,FC000324,"Carrot, boiled",100,ASSUMED_REFERENCE_MIXTURE,42.0,1.1,8.6,0.4,3.3,3.8,64.0,0.0,"{""kcal_100g"":{""value_per_100g"":42.0,""value_for_portion"":42.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3319"",""source_record_id"":""D040"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":1.1,""value_for_portion"":1.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3319"",""source_record_id"":""D040"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":8.6,""value_for_portion"":8.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3319"",""source_record_id"":""D040"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3319"",""source_record_id"":""D040"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":3.3,""value_for_portion"":3.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3319"",""source_record_id"":""D040"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":3.8,""value_for_portion"":3.8,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3319"",""source_record_id"":""D040"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":64.0,""value_for_portion"":64.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3319"",""source_record_id"":""D040"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3319"",""source_record_id"":""D040"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_043,EST_PH_DISH_043_V1,FC000333,"Onion, Bombay bulb, boiled",60,ASSUMED_REFERENCE_MIXTURE,47.0,1.2,9.7,0.4,1.3,4.6,3.0,0.0,"{""kcal_100g"":{""value_per_100g"":47.0,""value_for_portion"":47.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":1.2,""value_for_portion"":1.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":9.7,""value_for_portion"":9.7,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.3,""value_for_portion"":1.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":4.6,""value_for_portion"":4.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":3.0,""value_for_portion"":3.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_043,EST_PH_DISH_043_V1,FC000070,Garlic bulb,15,ASSUMED_REFERENCE_MIXTURE,129.0,7.0,24.6,0.3,1.7,0.8,10.0,0.0,"{""kcal_100g"":{""value_per_100g"":129.0,""value_for_portion"":129.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":7.0,""value_for_portion"":7.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":24.6,""value_for_portion"":24.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.3,""value_for_portion"":0.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.7,""value_for_portion"":1.7,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.8,""value_for_portion"":0.8,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":10.0,""value_for_portion"":10.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_043,EST_PH_DISH_043_V1,FC000099,Soy sauce,40,ASSUMED_REFERENCE_MIXTURE,75.0,3.5,15.0,0.1,1.0,0.5,2041.0,0.0,"{""kcal_100g"":{""value_per_100g"":75.0,""value_for_portion"":75.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":3.5,""value_for_portion"":3.5,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":15.0,""value_for_portion"":15.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.1,""value_for_portion"":0.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.0,""value_for_portion"":1.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.5,""value_for_portion"":0.5,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":2041.0,""value_for_portion"":2041.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4346"",""source_record_id"":""N023"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_043,EST_PH_DISH_043_V1,FC000098,Coconut oil,30,ASSUMED_REFERENCE_MIXTURE,892.0,0.0,0.0,99.1,0.0,0.0,0.0,0.0,"{""kcal_100g"":{""value_per_100g"":892.0,""value_for_portion"":892.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":99.1,""value_for_portion"":99.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""}}"
