estimate_id,ingredient_food_id,ingredient_name,edible_grams,kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,fiber_g_100g,sugar_g_100g,sodium_mg_100g,cholesterol_mg_100g,nutrient_provenance_json
EST_PANTRY_20260918_032_V1,FC000096,Butter,5,772.0,0.5,0.0,85.5,0.0,0.0,550.0,227.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 227.0, ""value_per_100g"": 227.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 85.5, ""value_per_100g"": 85.5}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 772.0, ""value_per_100g"": 772.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 0.5, ""value_per_100g"": 0.5}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 550.0, ""value_per_100g"": 550.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_PANTRY_20260918_033_V1,FC000955,Creme custard,100,228.0,5.9,41.4,4.3,0.0,38.1,87.0,57.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M016"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4287"", ""value_for_portion"": 41.4, ""value_per_100g"": 41.4}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M016"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4287"", ""value_for_portion"": 57.0, ""value_per_100g"": 57.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M016"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4287"", ""value_for_portion"": 4.3, ""value_per_100g"": 4.3}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M016"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4287"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M016"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4287"", ""value_for_portion"": 228.0, ""value_per_100g"": 228.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M016"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4287"", ""value_for_portion"": 5.9, ""value_per_100g"": 5.9}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M016"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4287"", ""value_for_portion"": 87.0, ""value_per_100g"": 87.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M016"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4287"", ""value_for_portion"": 38.1, ""value_per_100g"": 38.1}}"
EST_PANTRY_20260918_034_V1,FC000162,"Rice cake (glutinous), biko",100,252.0,2.2,58.7,0.9,2.0,22.4,94.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3130"", ""value_for_portion"": 58.7, ""value_per_100g"": 58.7}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3130"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3130"", ""value_for_portion"": 0.9, ""value_per_100g"": 0.9}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3130"", ""value_for_portion"": 2.0, ""value_per_100g"": 2.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3130"", ""value_for_portion"": 252.0, ""value_per_100g"": 252.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3130"", ""value_for_portion"": 2.2, ""value_per_100g"": 2.2}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3130"", ""value_for_portion"": 94.0, ""value_per_100g"": 94.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3130"", ""value_for_portion"": 22.4, ""value_per_100g"": 22.4}}"
EST_PANTRY_20260918_034_V1,FC000605,"Milk, sweetn, cond, filled",20,334.0,8.5,59.3,7.0,0.0,57.2,109.0,27.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 59.3, ""value_per_100g"": 59.3}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 27.0, ""value_per_100g"": 27.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 7.0, ""value_per_100g"": 7.0}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 334.0, ""value_per_100g"": 334.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 8.5, ""value_per_100g"": 8.5}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 109.0, ""value_per_100g"": 109.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 57.2, ""value_per_100g"": 57.2}}"
EST_PANTRY_20260918_035_V1,FC000169,"Rice prep (glutinous), suman sa ibos",100,171.0,3.1,38.0,0.7,2.2,1.5,367.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A191"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3153"", ""value_for_portion"": 38.0, ""value_per_100g"": 38.0}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A191"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3153"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A191"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3153"", ""value_for_portion"": 0.7, ""value_per_100g"": 0.7}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A191"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3153"", ""value_for_portion"": 2.2, ""value_per_100g"": 2.2}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A191"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3153"", ""value_for_portion"": 171.0, ""value_per_100g"": 171.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A191"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3153"", ""value_for_portion"": 3.1, ""value_per_100g"": 3.1}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A191"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3153"", ""value_for_portion"": 367.0, ""value_per_100g"": 367.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A191"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3153"", ""value_for_portion"": 1.5, ""value_per_100g"": 1.5}}"
EST_PANTRY_20260918_035_V1,FC000120,"Mango, Manila super, ripe",80,70.0,0.6,16.4,0.2,1.7,13.8,4.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""E051"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3633"", ""value_for_portion"": 16.4, ""value_per_100g"": 16.4}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""E051"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3633"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""E051"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3633"", ""value_for_portion"": 0.2, ""value_per_100g"": 0.2}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""E051"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3633"", ""value_for_portion"": 1.7, ""value_per_100g"": 1.7}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""E051"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3633"", ""value_for_portion"": 70.0, ""value_per_100g"": 70.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""E051"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3633"", ""value_for_portion"": 0.6, ""value_per_100g"": 0.6}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""E051"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3633"", ""value_for_portion"": 4.0, ""value_per_100g"": 4.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""E051"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3633"", ""value_for_portion"": 13.8, ""value_per_100g"": 13.8}}"
EST_PANTRY_20260918_036_V1,FC000166,"Rice cake, cuchinta",100,166.0,1.4,38.4,0.8,0.7,18.0,86.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A179"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3141"", ""value_for_portion"": 38.4, ""value_per_100g"": 38.4}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A179"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3141"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A179"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3141"", ""value_for_portion"": 0.8, ""value_per_100g"": 0.8}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A179"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3141"", ""value_for_portion"": 0.7, ""value_per_100g"": 0.7}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A179"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3141"", ""value_for_portion"": 166.0, ""value_per_100g"": 166.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A179"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3141"", ""value_for_portion"": 1.4, ""value_per_100g"": 1.4}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A179"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3141"", ""value_for_portion"": 86.0, ""value_per_100g"": 86.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A179"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3141"", ""value_for_portion"": 18.0, ""value_per_100g"": 18.0}}"
EST_PANTRY_20260918_036_V1,FC000605,"Milk, sweetn, cond, filled",20,334.0,8.5,59.3,7.0,0.0,57.2,109.0,27.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 59.3, ""value_per_100g"": 59.3}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 27.0, ""value_per_100g"": 27.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 7.0, ""value_per_100g"": 7.0}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 334.0, ""value_per_100g"": 334.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 8.5, ""value_per_100g"": 8.5}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 109.0, ""value_per_100g"": 109.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 57.2, ""value_per_100g"": 57.2}}"
EST_PANTRY_20260918_037_V1,FC000167,"Rice prep (glutinous), palitaw",100,206.0,2.6,42.5,2.8,1.4,0.1,4.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A188"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3150"", ""value_for_portion"": 42.5, ""value_per_100g"": 42.5}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A188"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3150"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A188"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3150"", ""value_for_portion"": 2.8, ""value_per_100g"": 2.8}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A188"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3150"", ""value_for_portion"": 1.4, ""value_per_100g"": 1.4}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A188"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3150"", ""value_for_portion"": 206.0, ""value_per_100g"": 206.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A188"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3150"", ""value_for_portion"": 2.6, ""value_per_100g"": 2.6}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A188"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3150"", ""value_for_portion"": 4.0, ""value_per_100g"": 4.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A188"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3150"", ""value_for_portion"": 0.1, ""value_per_100g"": 0.1}}"
EST_PANTRY_20260918_037_V1,FC000605,"Milk, sweetn, cond, filled",20,334.0,8.5,59.3,7.0,0.0,57.2,109.0,27.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 59.3, ""value_per_100g"": 59.3}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 27.0, ""value_per_100g"": 27.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 7.0, ""value_per_100g"": 7.0}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 334.0, ""value_per_100g"": 334.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 8.5, ""value_per_100g"": 8.5}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 109.0, ""value_per_100g"": 109.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J025"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4259"", ""value_for_portion"": 57.2, ""value_per_100g"": 57.2}}"
